ts,lat,lon,alt_msl,rel_alt,mode,armed,wp_idx,obs_count,nearest_obs_dist_m,evasion_active,evasion_path_len,evasion_path_idx
1785446386.3491316,42.229695,-1.235085,500.1,-0.012,STABILIZE,0,1,0,,0,0,0
1785446386.851898,42.229695,-1.235085,500.1,-0.012,GUIDED,0,1,0,,0,0,0
1785446387.3540509,42.229695,-1.235085,500.1,-0.013,GUIDED,0,1,0,,0,0,0
1785446387.8555562,42.229695,-1.235085,500.1,-0.013,GUIDED,0,1,0,,0,0,0
1785446388.357569,42.229695,-1.235085,500.08,-0.013,GUIDED,0,1,0,,0,0,0
1785446388.8593464,42.229695,-1.235085,500.08,-0.013,GUIDED,0,1,0,,0,0,0
1785446389.3613293,42.229695,-1.235085,500.08,-0.013,GUIDED,0,1,0,,0,0,0
1785446389.8638587,42.229695,-1.235085,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785446390.3656785,42.229695,-1.235085,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785446390.8681576,42.229695,-1.2350851,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785446391.370416,42.229695,-1.2350851,500.08,-0.012,GUIDED,0,1,0,,0,0,0
1785446391.8732276,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785446392.374787,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785446392.8767767,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785446393.3783886,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785446393.8808987,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785446394.3831663,42.229695,-1.2350851,500.08,0.007,GUIDED,1,1,0,,0,0,0
1785446394.88518,42.229695,-1.2350851,500.1,0.027,GUIDED,1,1,0,,0,0,0
1785446395.3878655,42.229695,-1.2350851,500.27,0.195,GUIDED,1,1,0,,0,0,0
1785446395.889885,42.229695,-1.235085,500.96,0.886,GUIDED,1,1,0,,0,0,0
1785446396.3916695,42.229695,-1.2350849,501.73,1.656,GUIDED,1,1,0,,0,0,0
1785446396.8934124,42.229695,-1.2350849,502.76,2.684,GUIDED,1,1,0,,0,0,0
1785446397.3951895,42.229695,-1.2350848,504.0,3.923,GUIDED,1,1,0,,0,0,0
1785446397.8977122,42.229695,-1.2350848,505.53,5.453,GUIDED,1,1,0,,0,0,0
1785446398.399521,42.229695,-1.2350847,506.54,6.46,GUIDED,1,1,0,,0,0,0
1785446398.901269,42.229695,-1.2350847,508.03,7.953,GUIDED,1,1,0,,0,0,0
1785446399.4037309,42.229695,-1.2350847,509.02,8.945,GUIDED,1,1,0,,0,0,0
1785446399.9059248,42.229695,-1.2350847,510.51,10.436,GUIDED,1,1,0,,0,0,0
1785446400.4084234,42.229695,-1.2350847,511.76,11.681,GUIDED,1,1,0,,0,0,0
1785446400.9100094,42.229695,-1.2350848,513.0,12.929,GUIDED,1,1,0,,0,0,0
1785446401.4117115,42.229695,-1.2350848,514.25,14.177,GUIDED,1,1,0,,0,0,0
1785446401.914203,42.229695,-1.2350848,515.5,15.425,GUIDED,1,1,0,,0,0,0
1785446402.4160738,42.229695,-1.2350848,516.75,16.671,GUIDED,1,1,0,,0,0,0
1785446402.9179702,42.229695,-1.2350848,517.98,17.903,GUIDED,1,1,0,,0,0,0
1785446403.4196045,42.229695,-1.2350847,519.32,19.241,GUIDED,1,1,0,,0,0,0
1785446403.9219172,42.229695,-1.2350847,520.27,20.197,GUIDED,1,1,0,,0,0,0
1785446404.4234042,42.229695,-1.2350847,521.09,21.012,GUIDED,1,1,0,,0,0,0
1785446404.9260292,42.229695,-1.2350847,521.77,21.695,GUIDED,1,1,0,,0,0,0
1785446405.4288805,42.229695,-1.2350847,522.32,22.245,GUIDED,1,2,0,,0,0,0
1785446405.9329457,42.2296939,-1.2350837,522.73,22.65,GUIDED,1,2,0,,0,0,0
1785446406.4352753,42.2296885,-1.2350789,522.8,22.722,GUIDED,1,2,0,,0,0,0
